store,level_1,counts
store_19,CL12672804704,1
store_19,CL12807506216,1
store_19,CL12672900418,1
store_19,CL12840400212,1
store_19,CL12807200416,1
store_19,CL12933900514,1
store_19,CL12777400212,1
store_19,CL12932203316,1
store_19,CL12924100210,1
store_19,CL12732007310,1
store_19,CL12807000210,1
store_19,CL12806905916,1
store_19,CL12808600208,1
store_19,CL12902214110,1
store_19,CL12815904720,1
store_19,CL12809013816,1
store_19,CL12672200206,1
store_19,CL12672200220,1
store_19,CL12672200404,1
store_19,CL12672200408,1
store_19,CL12638300214,1
store_19,CL12928300504,1
store_19,CL12839506420,1
store_19,CL12759400418,1
store_19,CL12814200504,1
store_19,CL12731101618,1
store_19,CL12672204708,1
store_19,CL12721700216,1
store_19,CL12762104716,1
store_19,CL12672211512,1
store_19,CL12672211812,1
store_19,CL12670501508,1
store_19,CL12672300416,1
store_19,CL12814100220,1
store_19,CL12444500504,1
store_19,CL12672704716,1
store_19,CL12811404214,1
store_19,CL12809609804,1
store_19,CL12672504716,1
store_19,CL12672503804,1
store_19,CL12809600218,1
store_19,CL12818400416,1
store_19,CL12809304016,1
store_19,CL12633201514,1
store_19,CL12809300204,1
store_19,CL12717101820,1
store_2,GIFTWRAP,7151
store_2,GIFTWRAP2,4569
store_2,NECKLACE9,3468
store_2,RGJ005-NN,2205
store_2,RGJ005,2149
store_2,SA635-DP86,2038
store_2,BRACELET49,1858
store_2,NECKLACE1243,1856
store_2,NECKLACE8,1800
store_2,NECKLACE1244,1511
store_2,SA635-DP8,1499
store_2,NECKLACE298,1375
store_2,IBB1115,1359
store_2,BRACELET50,1260
store_2,BRACELET538,1146
store_2,SA2114,1098
store_2,WY046,1037
store_2,WY046-VP,1019
store_2,SA635-DP2,1001
store_2,SA2044,947
store_2,BRACELET550,917
store_2,SA601,911
store_2,WY046-VP-NN,903
store_2,SA701-DP90,897
store_2,NECKLACE1251,891
store_2,SA1835,872
store_2,RGJ003,841
store_2,SA583,819
store_2,BRACELET546,804
store_2,BRACELET534,804
store_2,NECKLACE1247,798
store_2,NECKLACE339,791
store_2,SA1834,760
store_2,GIFTWRAP-VP,759
store_2,WY046-NN,750
store_2,SA594,747
store_2,NECKLACE28,732
store_2,SA706,721
store_2,SA2502,716
store_2,SA1836,693
store_2,SA2961,690
store_2,SA701-DP13,685
store_2,SA2687,679
store_2,IBB989,647
store_2,BRACELET273,644
store_2,SA3471,639
store_2,SA3778,632
store_2,SA3472,626
store_2,SA1251-EG,623
store_2,SA1833,599
store_2,SA592,596
store_2,SA1762-404,596
store_2,SA2485,584
store_2,SA595,568
store_2,SA2918,567
store_2,SA585,551
store_2,SA2112-391,549
store_2,SA3460,548
store_2,SA1048,542
store_2,SA2932,534
store_2,SA3459,533
store_2,SA1846,533
store_2,SA1847,529
store_2,WY048,528
store_2,SA3308,523
store_2,NECKLACE1263,514
store_2,SA1832,514
store_2,SA2115,513
store_2,NECKLACE1271,503
store_2,SA3307,490
store_2,SA587,489
store_2,IBB106,478
store_2,GIFTWRAP2-VP,477
store_2,CH021,472
store_2,NECKLACE1259,472
store_2,SA701-DP6,462
store_2,SA1252-EG,458
store_2,SA2693,456
store_2,SA593,456
store_2,SA3473,453
store_2,SA2009,452
store_2,SA705-DP168,437
store_2,SA705,436
store_2,SA635-DP155,433
store_2,BRACELET530,431
store_2,SA2110,430
store_2,SA1845,429
store_2,SA635,428
store_2,SA2937,423
store_2,SA1837,420
store_2,IBB111-420,416
store_2,SA3470,414
store_2,SA2043-DP136,407
store_2,SA1046,406
store_2,BRACELET442,405
store_2,NECKLACE314,404
store_2,SA3583,397
store_2,SA3341,396
store_2,SA3617,391
store_2,NECKLACE427,390
store_2,SA678,390
store_2,SA1848,387
store_2,SA579,384
store_2,SA600,383
store_2,SA3461,380
store_2,SA2952,378
store_2,SA2334-EL,376
store_2,SA3457,374
store_2,SA3584,372
store_2,SA3777,371
store_2,SA913,367
store_2,SA2160,367
store_2,SA667,364
store_2,BRACELET274,364
store_2,NECKLACE338,361
store_2,SA562,360
store_2,SA3458,359
store_2,IBB988,357
store_2,SA1841,355
store_2,NECKLACE1272,355
store_2,BRACELET531,354
store_2,NECKLACE7,354
store_2,NECKLACE30,352
store_2,SA2019,351
store_2,SA685,349
store_2,SA1045,346
store_2,NECKLACE1170,346
store_2,NECKLACE1169,342
store_2,SA913-DP85,339
store_2,IBB112-421,338
store_2,NECKLACE1154,335
store_2,SA3340,333
store_2,SA636,333
store_2,BRACELET60,332
store_2,IBB873,323
store_2,NECKLACE498,322
store_2,BRACELET177,319
store_2,AL3324,317
store_2,SA3086,314
store_2,IBB734,313
store_2,SA710,312
store_2,SA3790,311
store_2,SA3608,310
store_2,SA590,307
store_2,SA3478,306
store_2,SA676,304
store_2,SA1590,303
store_2,IBB872,302
store_2,IBB119,301
store_2,SA3087,300
store_2,SA3462,300
store_2,SA847-ML,299
store_2,SA1052,299
store_2,SA3369,298
store_2,SA3469,295
store_2,BRACELET613,295
store_2,SA3474,295
store_2,SA3094,293
store_2,SA1608,292
store_2,SA1995,292
store_2,SA3466,292
store_2,SA840-ML,289
store_2,SA841-ML,288
store_2,IBB110,288
store_2,IBB109,286
store_2,NECKLACE1217,286
store_2,SA2008,284
store_2,IBB735,282
store_2,SA635-46-EG,280
store_2,SA3465,280
store_2,SA1047,279
store_2,SA3650,278
store_2,SA831-ML,276
store_2,SA586,276
store_2,SA1250-EG,275
store_2,SA1998,274
store_2,SA669,273
store_2,NECKLACE497,272
store_2,SA912-DP12,271
store_2,SA3477,270
store_2,SA2053,269
store_2,SA1839,266
store_2,SA1808,266
store_2,SA2043-393-EG,265
store_2,SA3468,264
store_2,SA3475,263
store_2,SA2939,263
store_2,WY048-NN,263
store_2,IBB574,262
store_2,SA2977,261
store_2,SA3480,261
store_2,SA3380,260
store_2,SA697-DP88,259
store_2,SA3464,257
store_2,IBB348,255
store_2,BRACELET443,255
store_2,SA3088,255
store_2,CE245,253
store_2,SA1840,252
store_2,SA1728,252
store_2,CH019,251
store_2,SA596,251
store_2,SA2849,250
store_2,SA3618,250
store_2,SA2851,250
store_2,SA679,249
store_2,SA3343,249
store_2,SA3528,248
store_2,SA2173,247
store_2,NECKLACE1245,247
store_2,SA3096,247
store_2,SA1810,246
store_2,SA602,246
store_2,SA706-DP14,245
store_2,SA3463,244
store_2,SA2022,244
store_2,SA838-ML,244
store_2,SA561,243
store_2,IBB151,242
store_2,SA2366,242
store_2,SA3378,242
store_2,SA1844,241
store_2,BRACELET611,241
store_2,NECKLACE444,241
store_2,SA913-DP7,241
store_2,SA2700,239
store_2,SA3756,238
store_2,SA1997,238
store_2,SA3373,237
store_2,SA4133,237
store_2,IBB125,236
store_2,SA1842,234
store_2,SA3476,233
store_2,SA2399,233
store_2,SA636-DP93,232
store_2,SA1601,231
store_2,SA635-501-EL,230
store_2,SA671,229
store_2,SA3646-730-EG,228
store_2,SA1746,228
store_2,SA3381,228
store_2,SA908-27-EG,228
store_2,NECKLACE1218,224
store_2,SA1843,224
store_2,SA584,224
store_2,IBB127,223
store_2,SA1838,222
store_2,SA2018,222
store_2,SA2961-DP403,221
store_2,SA829-ML,221
store_2,SA3660,220
store_2,SA3320,219
store_2,SA697-DP11,217
store_2,SA913-DP156,216
store_2,IBB580,215
store_2,SA2021,215
store_2,SA3467,213
store_2,SA1739,212
store_2,SA677,212
store_2,SA589,212
store_2,IBB1272,211
store_2,SA4134,210
store_2,SA3236,209
store_2,SA3319,208
store_2,SA1602,207
store_2,SA1849,207
store_2,RGJ004,206
store_2,SA1044,206
store_2,SA1996,205
store_2,SA1594,205
store_2,SA3527,205
store_2,NECKLACE349,203
store_2,SA1757,203
store_2,IBB249,202
store_2,SA639-EG,202
store_2,SA1853,199
store_2,SA3479,199
store_2,SA836-ML,198
store_2,SA638-1-EG,198
store_2,SA3387,194
store_2,NECKLACE340,193
store_2,SA2028,192
store_2,SA2858,192
store_2,BRACELET15,192
store_2,NECKLACE320,189
store_2,SA2026,189
store_2,SA1737,189
store_2,RING104,189
store_2,SA3371,189
store_2,SA709,188
store_2,RING114,187
store_2,SA3354,187
store_2,SA684,187
store_2,SA830-ML,186
store_2,SA1738,186
store_2,SA3335,185
store_2,SA2417,184
store_2,SA1599,183
store_2,SA3630,182
store_2,SA3876,181
store_2,BRACELET178,181
store_2,SA3432,181
store_2,IBB166,180
store_2,WY069,179
store_2,SA2017,178
store_2,SA3097,177
store_2,SA258,177
store_2,SA3093,176
store_2,IBB108,176
store_2,SA1740,176
store_2,IBB188,176
store_2,SA1730,175
store_2,IBB347,175
store_2,IBB011-EG,174
store_2,SA2007,173
store_2,SA2020,173
store_2,SA912-DP89,172
store_2,SA1592,171
store_2,SA3094-DP404,170
store_2,SA2970,170
store_2,SA2043,170
store_2,SA3769,169
store_2,SA2335-EL,168
store_2,SA2959,168
store_2,SA3352,167
store_2,SA3164-DP614,167
store_2,SA3607,166
store_2,SA1855,165
store_2,IBB584,165
store_2,SA3433,164
store_2,SA1600,164
store_2,IBB890,163
store_2,SA3421,163
store_2,SA2113,162
store_2,SA2854,162
store_2,SA3714,162
store_2,CE246,161
store_2,BRACELET43,161
store_2,SA635-641,160
store_2,SA3164,160
store_2,NECKLACE607,160
store_2,SA635-DP611,160
store_2,SA1992,160
store_2,SA3386,160
store_2,SA470,160
store_2,SA3444,160
store_2,SA701,159
store_2,SA2857,159
store_2,SA3355,159
store_2,SA1054,159
store_2,SA531,159
store_2,SA833-ML,159
store_2,SA697-DP144,159
store_2,SA1814,158
store_2,SA846-ML,158
store_2,NECKLACE512,158
store_2,SA3557,158
store_2,IBB891,157
store_2,SA2401,157
store_2,SA635-DP1,157
store_2,SA839-ML,155
store_2,NECKLACE434,154
store_2,SA3313,154
store_2,WY070,154
store_2,WY106,154
store_2,SA1732,153
store_2,IBB154,153
store_2,SA598,153
store_2,SA3361,152
store_2,NECKLACE445,152
store_2,SA3237,151
store_2,IBB889,151
store_2,BRACELET258,150
store_2,SA1994,149
store_2,SA832-ML,149
store_2,SA3642,149
store_2,SA1807,149
store_2,SA3755,148
store_2,WY076,147
store_2,NECKLACE608,147
store_2,SA2811-DP195,147
store_2,SA3422,147
store_2,SA2411,147
store_2,SA3561,146
store_2,RING106,146
store_2,WY095,146
store_2,WY058,146
store_2,SA1597,145
store_2,SA3347,145
store_2,SA2006,145
store_2,SA895,145
store_2,SA2025,145
store_2,IBB111,144
store_2,SA705-1-EG,144
store_2,NECKLACE1246,143
store_2,SA3770,143
store_2,SA3376,143
store_2,SA2024,143
store_2,WY060,143
store_2,WY094,142
store_2,SA3334,142
store_2,SA708,142
store_2,IBB888,142
store_2,SA2408,141
store_2,SA702-DP151,141
store_2,NECKLACE436,141
store_2,SA2213-EL,141
store_2,SA2944,141
store_2,SA1851,141
store_2,SA695-EG,140
store_2,SA3165,139
store_2,BRACELET277,139
store_2,SA912,139
store_2,IBB009-EG,139
store_2,SA3434,139
store_2,SA2936,139
store_2,SA3080-DP484,139
store_2,SA670,138
store_2,SA3443,138
store_2,SA636-DP141,138
store_2,WY062,138
store_2,SA3725,137
store_2,SA3764,137
store_2,SA1948,137
store_2,SA560,136
store_2,SA3531,136
store_2,SA3726,136
store_2,SA1607,136
store_2,SA913-43-EG,136
store_2,SA2403,135
store_2,IBB578,135
store_2,IBB1273,135
store_2,SA2055-EG,135
store_2,SA1806,135
store_2,SA1852,134
store_2,SA3568,134
store_2,SA686,134
store_2,SA588,134
store_2,ANKLET4,133
store_2,SA3082-DP483,133
store_2,SA674,133
store_2,RING116,133
store_2,SA3329,133
store_2,NECKLACE1205,133
store_2,NECKLACE1339,132
store_2,IBB126,132
store_2,SA2002,132
store_2,SA1030,132
store_2,SA3314,132
store_2,SA2587,131
store_2,SA3033,130
store_2,SA2108-EG,130
store_2,NECKLACE316,129
store_2,SA2027,129
store_2,SA2023,128
store_2,SA3360,128
store_2,SA659,128
store_2,SA702,128
store_2,SA2949,128
store_2,SA835-ML,128
store_2,SA640-EG,127
store_2,BRACELET13,127
store_2,SA635-DP395,126
store_2,SA1823,126
store_2,IBB352,126
store_2,SA2950,126
store_2,SA3328,125
store_2,IBB741,125
store_2,SA3718,125
store_2,SA3303-689-EL,125
store_2,WY067,124
store_2,SA1821,124
store_2,SA641,124
store_2,RING75,124
store_2,SA1819,124
store_2,NECKLACE1293,123
store_2,SA844-ML,123
store_2,SA3716,123
store_2,SA2686,122
store_2,SA2005,122
store_2,NECKLACE10,122
store_2,SA773,122
store_2,SA3626,122
store_2,BRACELET133,121
store_2,SA1050,121
store_2,SA2958,121
store_2,BRACELET184,121
store_2,SA3732,121
store_2,SA3723,120
store_2,NECKLACE426,120
store_2,SA260,119
store_2,SA2960,119
store_2,SA680,119
store_2,SA3039,119
store_2,SA710-DP108,119
store_2,SA1854,119
store_2,BRACELET32,119
store_2,VP,118
store_2,SA3388,118
store_2,IBB740,118
store_2,BRACELET280,118
store_2,SA1959,118
store_2,SA1809,117
store_2,SA1966,117
store_2,NECKLACE29,117
store_2,SA3431,117
store_2,IBB1260,116
store_2,SA1049,115
store_2,WY068,115
store_2,SA3345,114
store_2,SA1850,114
store_2,SA911-DP145,114
store_2,SA2685,113
store_2,IBB855,113
store_2,SA3338,113
store_2,SA1745,113
store_2,RING74,113
store_2,SA3350,112
store_2,SA668,112
store_2,SA2010,112
store_2,SA2014,111
store_2,SA2507,111
store_2,BUNDLE-17-EG,111
store_2,SA1933,111
store_2,IBB569,111
store_2,WY060-NN,110
store_2,IBB014-EG,110
store_2,SA911-DP87,110
store_2,WY095-NN,109
store_2,BRACELET16,108
store_2,SA3559,108
store_2,SA2196,108
store_2,WY068-NN,108
store_2,BRACELET33,108
store_2,WY070-NN,108
store_2,CE250,108
store_2,SA1735,108
store_2,SK001,108
store_2,SA872-EG,107
store_2,SA3382,107
store_2,SA652,107
store_2,CE248,107
store_2,IBB568,107
store_2,SA3625,106
store_2,SA2599,106
store_2,WY062-NN,106
store_2,SA3794,106
store_2,SA908-149-EG,105
store_2,SA1043,105
store_2,SA3542,105
store_2,SA3379,104
store_2,WY069-NN,104
store_2,SA3549,104
store_2,SA2605,104
store_2,SA697-DP4,104
store_2,SA2954,104
store_2,SA3872,103
store_2,IBB1261,103
store_2,SA3162,103
store_2,SA3423,103
store_2,NECKLACE1340,103
store_2,NECKLACE1206,103
store_2,SA3080-DP481,103
store_2,SA2409,102
store_2,SA712-EG,102
store_2,SA1591,102
store_2,SA3741,102
store_2,RING80,102
store_2,SA3383,102
store_2,BRACELET62,102
store_2,BRACELET180,102
store_2,RING10,102
store_2,SA3575,102
store_2,SA2195,102
store_2,SA643,102
store_2,NECKLACE431,101
store_2,SA1822,101
store_2,IBB726,100
store_2,SA3082-DP486,100
store_2,SA3372,100
store_2,SA3305,100
store_2,BUNDLE-68,99
store_2,SA604,99
store_2,SA2112,99
store_2,B006-EG,99
store_2,SA3569,98
store_2,SA913-573,98
store_2,NECKLACE1155,98
store_2,SA2596,98
store_2,IBB581,98
store_2,SA3543,97
store_2,SA848-ML,97
store_2,SA3038,97
store_2,BRACELET183,97
store_2,SA1731,97
store_2,SA3645-729-EG,97
store_2,SA1999,97
store_2,SA911-DP10,96
store_2,SA3105,96
store_2,CH022,96
store_2,SA2848,96
store_2,WY076-NN,96
store_2,ANKLET5,96
store_2,GIFTWRAP3,96
store_2,SA1734,95
store_2,SA1603,95
store_2,SA706-DP179,95
store_2,SA1596,95
store_2,SA1036,95
store_2,SA708-DP15,95
store_2,SA3613,95
store_2,SA842-ML,94
store_2,SA709-1-EG,94
store_2,SA2004,94
store_2,SA3574,94
store_2,SA2589,94
store_2,BRACELET45,94
store_2,SA3080-DP487,93
store_2,SA2012,93
store_2,SA3548,93
store_2,SA913-502-EL,93
store_2,SA1816,93
store_2,SA2956,93
store_2,WY058-NN,93
store_2,SA3424,93
store_2,IBB854,93
store_2,SA3362,93
store_2,SA3604,92
store_2,SA3107,92
store_2,SA1960,92
store_2,SA673,92
store_2,SA1957,92
store_2,SA3435,92
store_2,RGJ055-NN,92
store_2,SA3793,92
store_2,SA1051,92
store_2,SA3612,91
store_2,SA3304-690-EL,91
store_2,SA3375,91
store_2,SA2591,91
store_2,SA591,91
store_2,SA3595,91
store_2,IBB349,90
store_2,SA3429,90
store_2,SA3370,90
store_2,SA1824,90
store_2,SA1952,90
store_2,SA3805,90
store_2,BRACELET63,90
store_2,SA3374,90
store_2,SA1034,90
store_2,SA3875,90
store_2,CE251,90
store_2,IBB575,89
store_2,NECKLACE503,89
store_2,CH020,89
store_2,SA1609,89
store_2,IBB112,88
store_2,BRACELET179,88
store_2,SA3425,88
store_2,SA1922,88
store_2,RGJ073-NN,88
store_2,BRACELET18,88
store_2,IBB470,87
store_2,RGJ055,87
store_2,SA1593,87
store_2,SA3611,87
store_2,RING11,87
store_2,SA834-ML,87
store_2,SA635-323,87
store_2,SA913-329,86
store_2,SA2427,86
store_2,SA3535,86
store_2,SA3621,86
store_2,SA2504-EL,86
store_2,SA2001,86
store_2,SA3731,86
store_2,SA3757,85
store_2,SA1993,85
store_2,SA3103,85
store_2,SA2011,85
store_2,SA2768,85
store_2,BRACELET271,85
store_2,NECKLACE317,85
store_2,SA3331,85
store_2,SA2679-EL,85
store_2,NECKLACE507,85
store_2,SA3316,85
store_2,SA3540,84
store_2,IBB128,84
store_2,SA650,84
store_2,SA3346,84
store_2,SA3092,84
store_2,NECKLACE1371,84
store_2,SA3566,84
store_2,IBB1118,84
store_2,SA2739,84
store_2,SA2984,83
store_2,NECKLACE1207,83
store_2,SA3648,83
store_2,SA2644,83
store_2,IBB987,83
store_2,SA1741,83
store_2,SA566-EG,83
store_2,SA851-ML,83
store_2,SA2013,83
store_2,NECKLACE636,83
store_2,SA2416,82
store_2,SA597,82
store_2,RING17,82
store_2,IBB012-EG,82
store_2,IBB882,81
store_2,SA3426,81
store_2,RGJ066,81
store_2,SA1924,81
store_2,SA1033,81
store_2,SA2197,81
store_2,SA3337,80
store_2,IBB120,80
store_2,BRACELET616,80
store_2,SA2406,79
store_2,SA1931,79
store_2,SA2198,79
store_2,SA3353,79
store_2,IBB887,79
store_2,SA3806,79
store_2,SA3644,79
store_2,NECKLACE477,79
store_2,IBB861,78
store_2,SA3430,78
store_2,SA3599,78
store_2,SA3332,78
store_2,IBB863,78
store_2,SA3761,78
store_2,SA3564,77
store_2,RGJ064-NN,77
store_2,SA910-29-EG,77
store_2,SA3715,77
store_2,NECKLACE192,77
store_2,SA3721,77
store_2,SA3647-731-EG,77
store_2,SA073-EG,76
store_2,SA3754,76
store_2,BUNDLE-31,76
store_2,SA1728-DP658,76
store_2,SA3585,76
store_2,BRACELET276,76
store_2,RGJ066-NN,75
store_2,SA3724,75
store_2,SA3080,75
store_2,SA3733,75
store_2,SA2000,75
store_2,NECKLACE342,75
store_2,SA2043-384,75
store_2,CH024,75
store_2,SA3795,75
